191462.908	1207.627877	17690.09071	8210.484618
190462.908	1207.655694	17689.8016	8210.420916
189462.9081	1207.684101	17689.50638	8210.355864
188462.9081	1207.713114	17689.20489	8210.289428
187462.9082	1207.742749	17688.89695	8210.22157
186462.9082	1207.773022	17688.58239	8210.152252
185462.9083	1207.803952	17688.26104	8210.081435
184462.9083	1207.835555	17687.9327	8210.009077
183462.9084	1207.86785	17687.5972	8209.935137
182462.9085	1207.900856	17687.25433	8209.859571
181462.9085	1207.934594	17686.90389	8209.782335
180462.9086	1207.969083	17686.54568	8209.703381
179462.9087	1208.004344	17686.17947	8209.622662
178462.9087	1208.040399	17685.80503	8209.540129
177462.9088	1208.07727	17685.42215	8209.455731
176462.9089	1208.114982	17685.03058	8209.369413
175462.909	1208.153557	17684.63007	8209.281122
174462.9091	1208.193021	17684.22037	8209.190801
173462.9092	1208.233399	17683.8012	8209.098392
172462.9093	1208.274718	17683.37231	8209.003832
171462.9094	1208.317006	17682.9334	8208.907061
170462.9095	1208.36029	17682.48418	8208.808013
169462.9096	1208.404602	17682.02434	8208.70662
168462.9097	1208.44997	17681.55358	8208.602813
167462.9098	1208.496428	17681.07156	8208.496519
166462.9099	1208.544007	17680.57795	8208.387665
165462.9101	1208.592743	17680.0724	8208.276172
164462.9102	1208.642669	17679.55455	8208.16196
163462.9104	1208.693823	17679.02401	8208.044946
162462.9105	1208.746243	17678.48041	8207.925043
161462.9107	1208.799968	17677.92333	8207.802162
160462.9109	1208.855039	17677.35236	8207.67621
159462.911	1208.911498	17676.76707	8207.547091
158462.9112	1208.969389	17676.16699	8207.414704
157462.9114	1209.028758	17675.55167	8207.278947
156462.9116	1209.089653	17674.92061	8207.13971
155462.9119	1209.152123	17674.27332	8206.996881
154462.9121	1209.216218	17673.60927	8206.850346
153462.9123	1209.281993	17672.92791	8206.699982
152462.9126	1209.349502	17672.22867	8206.545664
151462.9129	1209.418803	17671.51098	8206.387262
150462.9132	1209.489956	17670.77422	8206.224639
149462.9135	1209.563023	17670.01774	8206.057655
148462.9138	1209.638068	17669.2409	8205.886163
147462.9141	1209.71516	17668.443	8205.710009
146462.9145	1209.794368	17667.62333	8205.529034
145462.9148	1209.875765	17666.78114	8205.343074
144462.9152	1209.959428	17665.91565	8205.151955
143462.9157	1210.045436	17665.02606	8204.955497
142462.9161	1210.133871	17664.11153	8204.753513
141462.9166	1210.22482	17663.17117	8204.545808
140462.9171	1210.318373	17662.20407	8204.332179
139462.9176	1210.414623	17661.20928	8204.112413
138462.9181	1210.513667	17660.18581	8203.886289
137462.9187	1210.61561	17659.13261	8203.653575
136462.9194	1210.720556	17658.04861	8203.414031
135462.92	1210.828617	17656.93267	8203.167404
134462.9207	1210.93991	17655.78362	8202.913432
133462.9215	1211.054557	17654.60021	8202.651839
132462.9222	1211.172683	17653.38117	8202.382339
131462.9231	1211.294423	17652.12514	8202.104632
130462.924	1211.419915	17650.83073	8201.818403
129462.9249	1211.549306	17649.49646	8201.523324
128462.9259	1211.682746	17648.12078	8201.219051
127462.927	1211.820397	17646.7021	8200.905225
126462.9281	1211.962424	17645.23872	8200.581468
125462.9293	1212.109004	17643.72887	8200.247386
124462.9306	1212.26032	17642.17072	8199.902566
123462.932	1212.416564	17640.56232	8199.546574
122462.9334	1212.577938	17638.90164	8199.178955
121462.935	1212.744656	17637.18655	8198.799233
120462.9366	1212.916938	17635.41481	8198.406907
119462.9384	1213.09502	17633.58409	8198.001451
118462.9403	1213.279146	17631.69192	8197.582314
117462.9423	1213.469576	17629.73571	8197.148917
116462.9445	1213.66658	17627.71276	8196.700649
115462.9468	1213.870446	17625.62021	8196.23687
114462.9493	1214.081473	17623.45506	8195.756907
113462.9519	1214.299978	17621.21415	8195.26005
112462.9548	1214.526295	17618.89417	8194.745552
111462.9579	1214.760776	17616.49162	8194.212627
110462.9611	1215.003791	17614.00283	8193.660448
109462.9646	1215.255732	17611.42391	8193.088139
108462.9684	1215.517012	17608.75079	8192.494781
107462.9725	1215.788066	17605.97915	8191.879401
106462.9769	1216.069355	17603.10445	8191.240974
105462.9816	1216.361367	17600.12191	8190.578417
104462.9867	1216.664615	17597.02645	8189.890584
103462.9921	1216.979644	17593.81274	8189.176266
102462.998	1217.307031	17590.47512	8188.434183
101463.0044	1217.647386	17587.00762	8187.662982
100463.0113	1218.001357	17583.40392	8186.861229
99463.01868	1218.369629	17579.65734	8186.027405
98463.02672	1218.752931	17575.7608	8185.159902
97463.03542	1219.152035	17571.7068	8184.257015
96463.04485	1219.567762	17567.4874	8183.316932
95463.05507	1220.000984	17563.09418	8182.337733
94463.06616	1220.452629	17558.51819	8181.317378
93463.0782	1220.923684	17553.74995	8180.253699
92463.09128	1221.415199	17548.77938	8179.14439
91463.10551	1221.928294	17543.59579	8177.986999
90463.121	1222.464164	17538.18778	8176.778914
89463.13788	1223.024081	17532.54326	8175.517356
88463.15628	1223.609405	17526.64934	8174.19936
87463.17636	1224.221589	17520.49231	8172.821766
86463.19829	1224.862185	17514.05754	8171.381199
85463.22227	1225.532854	17507.32946	8169.874059
84463.24852	1226.235376	17500.29144	8168.296496
